Dist Km,Cod. T.Cultivo,Dosis Madurante,TCHM,TAHM,%Sac.Muestreadora,%ATR,%AR Jugo,%ME Veg,%ME Tot,Lluvias (2 Meses Ant.),Lluvias tres a seis,Lluvias seis a nueve
14.5,1.0,1.1,13.446963,1.4373,11.918,13.344,0.9,8.886,9.551,0.0,61.0,67.0
14.5,1.0,1.1,14.801198,1.623574,12.241,13.781,0.97,11.447,11.609,0.0,116.0,0.0
8.1,1.0,1.0,7.368957,0.851843,12.8747,14.2617,0.7071,8.5041,9.0671,0.0,238.0,66.0
17.0,1.0,1.1,8.675119,1.000559,13.2707,14.1851,0.645,7.2342,7.2971,0.0,31.0,0.0
32.5,1.0,0.8,10.431099,0.932536,12.58285,11.73,0.829615549662488,0.0,12.4,236.0,345.0,296.0
6.5,1.0,1.1,10.355831,1.207847,13.4476,14.4917,0.7932,8.2607,8.9035,0.0,335.0,0.0
14.5,1.0,1.1,8.214254,0.995567,13.734,15.002,0.71,8.191,8.532,0.0,79.0,23.0
21.2,1.0,1.4,9.721653,1.138745,13.5875,14.2979,0.5351,7.8001,8.8075,187.0,155.0,251.0
7.6,1.0,1.1,11.512712,1.334091,13.1274,14.1528,0.5863,9.4739,10.6143,0.0,221.0,0.0
5.3,1.0,1.1,10.707534,1.197696,12.7314,13.8089,0.7304,9.1301,9.9878,0.0,250.0,0.0
24.0,1.0,0.0,9.823528,1.086052,12.766,13.8046,0.7867,8.5993,9.0189,0.0,0.0,0.0
33.0,1.0,1.1,9.841292,1.209279,14.106,14.61,0.42,10.836,11.225,0.0,0.0,0.0
15.8,1.0,1.1,11.259461,1.338414,13.4838,14.585,0.6497,7.9444,8.5294,0.0,0.0,0.0
12.9,1.0,1.1,10.517113,1.20151,12.8827,13.8765,0.5636,10.0378,10.2533,145.0,197.0,171.0
32.5,1.0,0.0,10.992555,1.045161,9.665,12.1317,0.7946,5.4529,10.1613,278.0,345.0,296.0
19.0,1.0,1.4,11.580307,1.351681,13.0048,14.3213,0.7199,9.3896,10.1075,201.0,117.0,232.0
7.6,1.0,1.1,12.433186,1.462357,13.2045,14.4999,0.6694,8.9761,10.0908,0.0,221.0,0.0
22.4,1.0,0.0,12.014949,1.303169,12.3759,13.6542,0.8873,8.9903,9.2075,0.0,0.0,0.0
14.5,1.0,1.8333,9.794197,1.231702,13.9616,15.0654,0.4229,8.4048,10.9388,0.0,51.0,77.0
33.0,1.0,1.1,10.45129,1.157947,12.2123,13.5643,0.5925,11.4979,12.4147,0.0,0.0,0.0
33.0,1.0,2.5,7.216048,0.877991,13.272,14.6771,0.4771,10.5064,12.5781,0.0,107.0,0.0
9.5,1.0,1.3,6.054595,0.518874,12.58285,11.39,0.829615549662488,0.0,15.0,656.0,654.0,345.0
25.0,1.0,1.2,7.702123,0.726297,12.58285,12.3,0.829615549662488,0.0,8.0,224.0,239.0,192.0
18.0,1.0,1.4,10.971483,1.071773,12.807,12.381,0.637,14.519,15.0,198.0,134.0,147.0
4.5,1.0,0.0,7.771726,0.789866,12.886,12.7469,0.65,7.73,9.55,0.0,0.0,0.0
12.9,1.0,1.4,10.560412,1.131951,13.917,13.3973,0.58,7.283,7.736,169.0,206.0,127.0
9.5,1.0,1.3,5.934584,0.588835,12.4367,12.7352,0.7863,8.1927,8.4834,635.0,654.0,345.0
18.0,1.0,1.4,15.716849,1.442796,10.7381,11.6367,0.6718,11.1771,13.3834,190.0,144.0,137.0
35.1,1.0,0.0,8.393484,0.886355,12.58285,13.58,0.829615549662488,8.1407,8.728247772511848,0.0,0.0,0.0
12.9,1.0,1.4,11.297376,1.135949,12.557,12.563,0.58,8.898,9.092,165.0,201.0,119.0
25.0,1.0,1.2,7.584713,0.900666,13.6612,14.4973,0.5598,4.9917,5.381,269.0,239.0,192.0
12.9,1.0,1.3,12.080273,1.224882,12.116,12.8096,0.86,12.977,13.875,165.0,219.0,119.0
9.2,1.0,0.0,8.095031,0.833809,12.2838,13.0631,0.7828,9.3484,10.4539,0.0,0.0,0.0
8.5,1.0,0.0,6.625115,0.690491,12.594,13.1765,0.7203,6.7542,6.8624,0.0,0.0,0.0
9.5,1.0,1.1,10.50394,1.073253,12.3165,13.0504,0.8335,9.171,11.2086,635.0,649.0,370.0
32.5,1.0,0.0,8.994411,0.907539,12.58285,13.28,0.829615549662488,0.0,9.0,299.0,338.0,243.0
12.9,1.0,1.3,10.542013,1.175277,12.895,13.578,0.465,6.458,8.751,165.0,219.0,119.0
27.9,1.0,0.0,12.384679,1.124525,12.58285,12.23,0.829615549662488,0.0,10.6,207.0,181.0,248.0
9.2,1.0,0.0,9.631019,0.97862,12.2911,13.3005,1.1242,8.3012,8.6227,0.0,0.0,0.0
10.4,1.0,0.0,7.250093,0.816185,12.679,14.184,0.97,6.961,6.961,0.0,0.0,0.0
10.4,1.0,0.0,8.191798,0.932625,13.022,13.826,0.53,7.907,7.907,0.0,0.0,0.0
10.4,1.0,0.0,7.907936,0.851622,12.156,13.532,0.92,6.551,8.492,0.0,0.0,0.0
4.3,1.0,1.1,6.144395,0.6775,12.435,13.926,0.913,8.441,8.948,0.0,0.0,0.0
23.5,1.0,1.3,10.030655,1.105204,13.2287,13.7788,0.7251,8.9155,9.0621,0.0,45.0,0.0
19.0,1.0,1.3,14.818003,1.393412,11.2619,12.2438,0.9917,9.0095,9.8671,195.0,270.0,121.0
40.0,1.0,1.1,10.217027,1.236062,13.2708,14.6355,0.4841,7.6853,8.0501,231.0,359.0,246.0
8.5,1.0,0.0,9.915353,1.074844,13.122,13.813,0.8676,5.7987,6.3949,0.0,0.0,0.0
7.4,1.0,0.0,4.390308,0.400482,11.172,12.523,1.39,7.555,7.555,0.0,0.0,0.0
29.2,1.0,0.0,10.468786,1.008666,11.4476,12.5319,1.0007,11.2873,11.3277,0.0,6.0,64.0
19.0,1.0,1.1,15.34771,1.530203,11.7129,12.8256,0.9072,9.992,10.034,209.0,275.0,104.0
35.0,1.0,0.0,6.180496,0.646886,12.1492,13.1169,0.731,8.2545,9.3282,0.0,0.0,0.0
25.5,1.0,0.0,10.038514,1.007359,11.5776,12.7456,0.8192,9.3682,10.1418,0.0,0.0,0.0
9.5,1.0,1.2,9.127892,0.990429,13.0425,13.5292,0.6421,8.0117,8.6676,290.0,341.0,501.0
15.0,1.0,0.0,10.477509,1.108353,11.8644,13.3677,0.8794,8.9593,9.1063,0.0,0.0,0.0
1.8,2.0,0.0,10.034172,1.057002,12.58285,13.420150826067003,0.829615549662488,8.1407,8.728247772511848,324.0,258.0,239.0
12.6,1.0,1.1,9.865981,1.090509,12.4215,13.5871,0.6747,9.7074,9.8959,0.0,0.0,0.0
7.3,1.0,1.2,8.158762,0.933622,13.0881,14.0218,0.6716,7.4898,7.7924,283.0,219.0,279.0
18.9,1.0,0.0,10.394344,1.142639,12.4313,13.6414,0.8022,8.3604,9.3425,0.0,0.0,0.0
18.9,1.0,0.0,10.748132,1.092406,11.935,12.794,0.88,7.506,8.181,0.0,0.0,0.0
24.0,1.0,1.1,11.175032,1.11434,11.9394,12.906,0.9092,7.9237,9.1562,0.0,123.0,37.0
29.2,1.0,0.0,8.523277,0.88488,11.9968,13.0331,0.7371,9.5696,10.4601,0.0,70.0,0.0
7.3,1.0,1.2,7.006652,0.761759,12.02,13.314,0.74,5.499,5.868,272.0,219.0,236.0
7.3,1.0,1.3,11.13078,1.29017,12.978,14.1204,0.5666,8.4337,9.2396,222.0,166.0,68.0
18.9,1.0,0.0,10.071764,1.035514,11.9631,12.7109,0.7692,7.866,8.6163,0.0,0.0,0.0
21.9,1.0,1.1,10.328298,1.03226,11.418,12.52,0.85,10.127,10.292,0.0,49.0,81.0
9.6,1.0,1.2,8.990387,0.976284,12.5102,13.398,0.7849,8.714,8.9558,0.0,0.0,0.0
33.1,1.0,0.0,9.35141,0.986799,12.1608,13.1462,0.9008,8.8573,9.8627,0.0,0.0,0.0
6.5,1.0,1.2,8.730875,0.89843,11.009,12.4276,0.65,10.705,11.906,304.0,293.0,362.0
22.0,1.0,1.1,8.067982,0.974554,13.189,14.3429,0.693,7.785,8.619,0.0,183.0,0.0
6.5,1.0,0.0,6.614633,0.0,0.0,13.420150826067003,0.829615549662488,8.1407,8.728247772511848,0.0,0.0,0.0
14.5,1.0,0.0,12.145603,1.291428,12.101,13.2409,0.9804,8.8564,9.0138,0.0,0.0,0.0
34.0,1.0,1.1,10.169865,1.075497,11.831,13.2543,0.6517,8.8631,9.9417,0.0,0.0,0.0
13.3,1.0,1.2,8.894668,1.018492,13.0968,14.0959,0.6957,4.8155,5.2914,311.0,289.0,453.0
23.8,1.0,1.5,11.816043,1.250116,12.0627,13.1435,0.8874,7.5182,7.6261,217.0,143.0,171.0
22.1,1.0,0.0,7.859789,0.799207,11.717,12.53,0.73,7.493,8.346,0.0,220.0,28.0
14.5,1.0,0.0,7.694221,0.861774,12.8758,13.7761,0.9303,8.1261,8.9922,0.0,0.0,0.0
14.5,1.0,0.0,14.236514,1.51021,12.653,13.001,0.765,8.118,8.9,0.0,0.0,0.0
11.0,1.0,1.1,6.800443,0.772983,12.3575,13.8887,0.7569,7.3413,9.1633,0.0,197.0,32.0
8.0,1.0,1.1,11.04217,1.148458,11.9608,13.0075,1.0386,7.9137,8.6298,377.0,431.0,124.0
6.5,1.0,1.1,14.429719,1.486268,11.628,12.633,0.597,8.544,8.953,328.0,428.0,71.0
18.9,1.0,0.0,8.993602,0.980348,12.4891,13.5061,0.8985,8.6436,8.8804,0.0,0.0,0.0
21.9,1.0,1.1,12.289793,1.259934,12.1304,12.9256,0.8951,8.2016,8.4805,0.0,49.0,81.0
22.1,1.0,0.0,11.30088,1.084703,10.932,11.9895,0.8347,8.2653,9.8064,0.0,220.0,28.0
11.2,1.0,0.0,10.652443,1.033552,11.219,12.109,0.76,8.338,8.338,0.0,0.0,0.0
11.2,1.0,0.0,8.03966,0.969109,13.131,14.472,0.585,7.91,8.061,0.0,0.0,0.0
11.2,1.0,0.0,10.523783,1.138556,12.565,13.3835,0.8013,9.105,9.4817,0.0,0.0,0.0
35.0,1.0,1.1,7.014195,0.859565,14.1812,14.8943,0.4916,7.6643,11.5157,0.0,0.0,0.0
4.5,2.0,0.0,14.731409,1.23537,9.798,10.8736,0.74,10.509,10.795,372.0,436.0,124.0
6.5,1.0,1.1,12.573743,1.320693,12.1845,13.0661,0.7082,7.2431,8.306,340.0,428.0,71.0
40.5,1.0,1.5,11.117811,1.09939,11.385,12.4085,0.903,9.13,9.658,248.0,271.0,265.0
18.9,1.0,0.0,8.725133,0.855849,11.205,12.522,0.8,8.97,12.974,0.0,0.0,0.0
18.9,1.0,0.0,9.399141,0.858861,10.472,12.0506,1.14,10.958,11.09,0.0,0.0,0.0
18.9,1.0,0.0,8.831692,0.939268,11.844,13.404,0.95,8.909,10.237,0.0,0.0,0.0
18.9,1.0,0.0,9.020604,0.929822,11.6885,12.8353,0.9476,8.5018,9.6017,0.0,0.0,0.0
11.2,1.0,0.0,14.436878,1.492443,11.9798,12.8338,0.6659,9.8957,9.9778,0.0,0.0,0.0
11.2,1.0,0.0,13.215602,1.379785,11.916,13.157,0.88,7.415,7.415,0.0,0.0,0.0
12.0,1.0,1.1,6.0002,0.767672,13.8416,15.2517,0.5081,7.6567,7.7146,0.0,0.0,0.0
18.9,1.0,0.0,8.382931,0.89355,12.045,13.4262,0.93,7.487,8.151,0.0,0.0,0.0
18.9,1.0,0.0,9.412509,1.013724,12.116,13.381,0.7,11.33,13.904,0.0,0.0,0.0
18.9,1.0,0.0,13.010234,1.496285,12.309,14.121,0.65,7.987,8.384,0.0,0.0,0.0
11.2,1.0,0.0,7.79504,0.877301,11.973,14.11,0.91,6.408,11.512,0.0,0.0,0.0
7.3,1.0,1.3,9.826772,1.10328,12.8116,13.6299,0.6776,8.4379,8.6801,214.0,167.0,94.0
18.0,1.0,1.4,9.600301,1.078784,12.508,13.766,0.697,9.132,9.811,222.0,144.0,137.0
18.9,1.0,0.0,12.005829,1.184585,11.484,12.965,1.24,7.981,8.81,0.0,0.0,0.0
18.9,1.0,0.0,10.148012,1.0566,11.381,12.928,0.82,7.449,7.449,0.0,0.0,0.0
22.0,1.0,0.0,10.446827,1.000422,11.317,12.151,0.91,6.942,7.07,0.0,183.0,0.0
44.4,1.0,0.0,6.006064,0.646716,12.0986,13.3036,0.7444,8.6622,8.762,0.0,42.0,0.0
12.5,1.0,1.1,6.440146,0.774126,13.5168,14.4205,0.4935,8.3963,12.7402,0.0,177.0,44.0
33.1,1.0,0.0,9.018348,1.000011,12.7336,13.8311,0.8566,7.0419,7.2435,0.0,0.0,0.0
12.9,1.0,1.4,8.221118,0.893302,11.9497,13.3581,0.6666,8.8051,9.8146,190.0,216.0,131.0
7.3,1.0,1.3,10.129998,1.136108,12.1768,13.437,0.6932,8.6519,9.7856,318.0,269.0,24.0
14.3,1.0,1.5,10.553359,0.984189,11.058,11.65,0.75,8.1407,8.728247772511848,262.0,259.0,189.0
18.0,1.0,1.4,10.238337,1.110571,12.4207,13.2602,0.7297,9.4154,9.8236,238.0,144.0,137.0
23.3,1.0,1.1,7.78627,0.855301,12.451,13.3567,0.565,9.195,9.195,0.0,0.0,0.0
44.4,1.0,0.0,9.484652,0.970999,12.0335,12.6562,0.7613,8.1791,8.6903,0.0,17.0,0.0
12.9,1.0,1.3,11.4075,1.309162,13.0597,14.0076,0.5962,9.1454,10.3747,192.0,219.0,119.0
40.5,1.0,1.2,10.494241,0.935539,10.739,11.455,0.8,6.251,6.251,225.0,201.0,180.0
44.4,1.0,0.0,10.854722,1.083695,11.6849,12.5145,0.7776,8.6208,9.2771,0.0,17.0,0.0
6.0,1.0,0.0,10.064735,0.959876,10.8898,12.0897,0.9573,9.3678,10.2897,333.0,364.0,253.0
12.0,1.0,0.0,7.241866,0.799523,12.5618,13.7722,1.0148,8.7928,12.2813,0.0,0.0,0.0
19.0,1.0,1.3,15.031805,1.53242,12.187,12.629,0.71,9.664,10.354,214.0,205.0,161.0
19.0,1.0,1.3,14.26182,1.432863,11.857,12.6633,0.95,10.161,11.338,232.0,213.0,171.0
46.0,1.0,1.3,9.647356,0.998443,11.671,13.1094,0.95,10.282,11.625,197.0,469.0,136.0
46.4,1.0,1.2,8.082429,0.872184,12.524,13.22,0.71,6.627,11.406,197.0,457.0,277.0
45.8,1.0,0.0,10.482466,0.95509,11.115,11.8474,1.085,8.632,10.875,0.0,57.0,0.0
45.8,1.0,0.0,13.249624,1.179352,10.6443,11.704,1.1794,9.4348,9.6505,0.0,0.0,0.0
45.8,1.0,0.0,10.029918,0.984024,11.472,12.357,0.9,8.683,9.646,0.0,0.0,0.0
22.0,1.0,1.1,6.502456,0.796579,13.999,14.7906,0.555,9.006,9.335,0.0,183.0,0.0
23.3,1.0,1.1,10.454307,0.989393,11.088,12.1564,0.81,9.246,9.477,0.0,0.0,0.0
22.4,1.0,0.0,12.180375,1.161315,11.4051,12.237,1.0086,7.7371,7.9661,0.0,0.0,0.0
12.5,1.0,1.1,5.130809,0.608659,13.0004,14.426,0.6271,8.2648,9.8801,0.0,177.0,44.0
20.5,1.0,0.0,5.988862,0.653994,12.58285,13.53,0.829615549662488,8.1407,8.728247772511848,0.0,210.0,0.0
20.5,1.0,0.0,5.988858,0.65399,12.58285,13.53,0.829615549662488,8.1407,8.728247772511848,0.0,210.0,0.0
20.5,1.0,0.0,4.972937,0.543046,12.58285,13.53,0.829615549662488,8.1407,8.728247772511848,0.0,0.0,210.0
19.0,1.0,0.0,14.783013,1.29659,10.549,11.4652,1.0389,8.6973,8.9927,232.0,213.0,171.0
10.7,1.0,0.0,8.884958,0.850098,11.358,12.241,1.03,8.918,8.918,0.0,40.0,0.0
22.4,1.0,0.0,13.018463,1.391149,12.227,13.346,0.823,8.603,8.792,0.0,0.0,0.0
18.0,1.0,1.4,13.310329,1.366785,11.8825,13.04,0.9386,9.4808,10.2411,238.0,144.0,156.0
10.7,1.0,0.0,11.630536,1.238863,12.1592,13.334,0.899,10.0089,10.1189,0.0,60.0,0.0
10.7,1.0,0.0,8.062662,0.873884,12.422,13.515,0.91,11.015,12.134,0.0,60.0,0.0
10.7,1.0,0.0,7.424603,0.776379,12.106,13.027,0.93,7.235,7.358,0.0,23.0,0.0
29.4,1.0,0.8,10.733819,1.154993,12.4526,13.2107,0.7233,8.6113,8.9466,0.0,43.0,0.0
22.4,1.0,0.0,12.918879,1.357472,12.2764,13.4477,1.101,9.0101,9.1877,0.0,0.0,0.0
10.7,1.0,0.0,10.481725,1.064623,11.7024,12.9,0.933,9.7148,10.3587,0.0,60.0,0.0
10.0,1.0,0.8,13.702027,1.482815,12.3841,13.3421,0.7107,9.5961,9.8575,0.0,99.0,0.0
26.0,1.0,1.1,7.191233,0.850584,13.4056,14.3221,0.6008,6.5157,7.1776,0.0,119.0,0.0
22.4,1.0,0.0,10.426623,1.091466,12.098,13.1185,0.8712,7.5251,8.6139,0.0,0.0,0.0
18.9,1.0,0.0,10.087757,1.012522,11.35,12.6126,0.817,9.746,10.238,0.0,0.0,0.0
22.4,1.0,0.0,10.833189,1.144425,12.0726,13.1686,0.8148,7.6358,7.8633,0.0,0.0,0.0
18.1,1.0,0.8,13.394005,1.538766,12.5984,13.9732,0.678,8.7065,9.2103,0.0,131.0,0.0
19.0,1.0,0.0,14.121244,1.323547,11.015,12.1466,1.04,7.495,7.866,197.0,180.0,185.0
18.1,1.0,1.1,10.637539,1.325228,13.8947,15.2063,0.7907,8.3753,8.4301,265.0,222.0,245.0
9.3,1.0,0.0,10.446537,1.117387,12.4275,13.3596,0.8229,8.9237,9.2065,0.0,0.0,0.0
29.4,1.0,0.8,10.152675,1.26246,13.9187,15.0644,0.7206,8.0426,8.281,0.0,45.0,0.0
14.5,1.0,1.1,11.882857,1.438386,13.5854,14.6355,0.6167,8.1002,8.4765,0.0,59.0,94.0
15.8,1.0,0.0,11.001346,1.15997,12.1221,13.0345,0.7407,8.6607,9.2052,0.0,0.0,0.0
18.1,1.0,1.1,10.727003,1.216045,12.8114,13.9756,0.7433,8.348,8.4666,210.0,187.0,175.0
9.7,1.0,1.1,7.290509,0.84398,13.1252,14.3367,0.8176,4.8176,4.8176,359.0,405.0,57.0
29.4,1.0,1.1,8.384401,0.936866,12.7073,13.9023,0.8993,7.4113,7.5756,0.0,129.0,36.0
21.0,1.0,0.8,9.042189,1.108778,13.5795,14.8473,0.7357,7.4136,7.6199,0.0,112.0,0.0
8.0,1.0,1.2,8.552454,0.906413,12.0617,13.2157,0.8268,9.692,9.866,318.0,233.0,260.0
29.4,1.0,0.8,9.848297,1.183275,13.3625,14.6185,0.6268,7.9637,8.1401,0.0,45.0,0.0
4.3,1.0,1.1,8.125301,1.020505,13.967,15.38,0.73,7.211,7.486,0.0,275.0,28.0
4.3,1.0,1.1,7.547052,0.927989,13.135,15.031,0.66,8.192,8.248,0.0,275.0,28.0
15.8,1.0,0.0,11.374161,1.257603,12.18,13.7498,0.8107,7.839,8.0309,0.0,0.0,0.0
21.0,1.0,0.8,8.059271,0.983735,13.4253,14.7501,0.6183,7.9395,8.0139,0.0,112.0,0.0
27.5,1.0,1.8,10.321204,1.167277,12.7397,13.8774,0.7319,9.247,9.4151,224.0,211.0,132.0
29.4,1.0,0.8,8.406006,1.055694,13.908,15.137,0.63,8.361,8.53,0.0,45.0,0.0
4.3,1.0,1.1,8.049217,1.040063,14.3889,15.4922,0.5819,7.873,7.9778,0.0,275.0,28.0
14.5,1.0,1.1,11.114607,1.378488,13.9242,15.0571,0.633,7.1846,7.2679,0.0,148.0,0.0
86.2,1.0,0.0,9.261774,0.802628,10.624,12.19,1.43,3.954,3.954,180.0,379.0,322.0
29.4,1.0,0.8,7.685975,0.895451,13.2171,14.4522,0.8009,7.6222,7.8512,0.0,45.0,0.0
9.6,1.0,1.2,7.776233,0.892423,12.7053,13.973,0.8124,9.0686,9.4305,0.0,0.0,0.0
8.0,1.0,0.8,9.168495,1.085734,13.2528,14.4973,0.7148,8.0634,8.3455,0.0,299.0,0.0
24.1,1.0,1.1,10.670195,1.17743,12.5973,13.4911,0.6702,7.6094,7.9491,0.0,0.0,0.0
19.4,1.0,0.0,10.294734,0.963831,10.9096,11.7793,0.7321,7.2349,7.3498,238.0,161.0,137.0
29.4,1.0,0.8,9.127506,1.12488,13.8802,14.9488,0.6403,8.3305,8.4166,0.0,45.0,0.0
14.5,1.0,1.1,10.142454,1.186479,13.197,14.1565,0.5287,7.9736,8.3431,0.0,116.0,0.0
8.0,1.0,0.8,8.003175,0.949962,13.451,14.7716,0.84,7.522,7.709,0.0,299.0,0.0
21.0,1.0,0.0,9.581397,1.080297,12.8054,13.9696,0.7609,8.0754,8.1995,0.0,157.0,25.0
27.5,1.0,1.8,10.161165,1.164069,13.0255,14.0304,0.7182,8.0168,9.1335,211.0,213.0,135.0
29.4,1.0,0.8,7.692979,0.913278,13.2548,14.6432,0.8734,8.0326,8.1009,0.0,45.0,0.0
19.0,1.0,0.0,7.745111,0.868333,13.142,13.974,0.84,7.922,8.285,0.0,0.0,0.0
4.3,1.0,1.1,8.632659,1.061816,13.8608,14.9634,0.6601,7.4798,7.5888,0.0,275.0,28.0
14.5,1.0,1.1,9.999554,1.22674,13.577,15.0136,0.69,9.812,9.835,0.0,116.0,0.0
11.2,1.0,1.8,4.356191,0.547292,13.8759,15.3551,0.7105,2.8519,3.6246,0.0,0.0,0.0
19.1,1.0,0.0,12.171151,1.310455,12.322,13.5034,0.75,8.491,8.491,181.0,218.0,196.0
19.1,1.0,1.1,9.009542,1.087994,13.423,14.714,0.68,6.407,7.653,181.0,218.0,168.0
6.5,1.0,1.3,12.450114,1.370986,12.68,13.5958,0.673,7.1,7.263,301.0,268.0,100.0
29.4,1.0,0.8,9.522976,1.137426,13.183,14.572,0.59,6.287,7.509,0.0,45.0,0.0
29.4,1.0,0.8,7.867083,0.941656,13.6443,14.6774,0.7274,8.1246,8.1246,0.0,45.0,0.0
19.0,1.0,0.0,8.667897,0.987589,12.799,14.054,0.69,7.219,7.342,0.0,0.0,0.0
19.5,1.0,0.0,10.403978,1.212106,12.9841,14.4184,0.7353,8.6244,8.7026,0.0,0.0,0.0
8.0,1.0,1.5,7.612725,0.922682,13.3936,14.645,0.6575,8.224,8.3147,0.0,0.0,0.0
19.1,1.0,1.1,7.827342,0.910091,12.774,14.402,0.85,7.446,7.582,181.0,218.0,196.0
19.4,1.0,1.2,10.858039,1.316261,13.5119,14.6555,0.5332,7.6676,7.9144,263.0,153.0,187.0
29.4,1.0,0.8,9.179699,1.082258,13.1633,14.4636,0.6935,6.6256,6.9632,0.0,43.0,0.0
19.0,1.0,0.0,8.944247,0.877948,11.052,12.548,0.9,9.452,9.564,0.0,0.0,0.0
29.5,1.0,0.0,7.085228,0.757233,12.079,13.5393,0.917,7.781,7.882,0.0,66.0,0.0
29.4,1.0,0.8,9.311112,1.05654,12.8536,13.925,0.5934,7.8817,8.3082,0.0,83.0,0.0
8.6,1.0,0.0,7.764791,0.885127,12.6865,13.9193,0.7825,7.5953,7.9569,0.0,0.0,0.0
19.1,1.0,1.5,7.836819,1.027516,14.534,15.8068,0.593,8.156,8.177,170.0,202.0,145.0
10.5,1.0,1.5,6.011746,0.666277,12.4569,13.738,0.7038,6.6362,6.9986,177.0,147.0,190.0
24.0,1.0,0.0,8.383349,0.948819,12.827,13.9566,0.6689,7.6998,8.4782,0.0,0.0,0.0
29.4,1.0,0.8,8.619154,1.088907,14.0875,15.2595,0.5969,7.4892,7.5652,0.0,45.0,0.0
34.0,1.0,1.1,7.438335,0.925624,13.8892,15.0639,0.5683,7.7323,7.8719,0.0,324.0,97.0
11.2,1.0,1.8,5.052109,0.676672,14.9199,16.2344,0.6729,4.6381,5.0123,0.0,0.0,0.0
8.7,1.0,0.0,9.125609,1.003796,12.435,13.6214,0.733,8.006,8.198,0.0,0.0,0.0
29.4,1.0,0.8,7.916608,0.961244,13.7659,14.9038,0.7004,7.7333,7.9804,0.0,68.0,0.0
29.4,1.0,0.8,9.060213,1.096857,13.8379,14.9043,0.6941,7.8733,8.1622,0.0,66.0,0.0
29.2,1.0,0.0,8.849511,0.850437,12.58285,12.76,0.829615549662488,8.1407,8.728247772511848,0.0,0.0,0.0
27.9,1.0,0.0,9.496871,1.053146,12.4738,13.7549,0.7645,8.1313,8.2533,0.0,290.0,0.0
7.5,1.0,0.0,9.463917,1.000745,11.48,13.33,0.97,8.39,8.39,0.0,0.0,0.0
29.4,1.0,0.8,6.694207,0.769752,12.317,14.419,1.11,7.794,7.867,0.0,52.0,0.0
29.4,1.0,0.8,7.780493,0.900549,12.426,14.456,1.05,7.796,7.806,0.0,93.0,0.0
29.4,1.0,0.8,8.515147,1.097659,14.182,15.815,0.905,7.438,7.697,0.0,93.0,0.0
29.4,1.0,0.8,9.448379,1.062081,12.2626,13.669,0.5661,8.2672,8.2672,0.0,93.0,0.0
29.4,1.0,0.8,8.906477,1.134495,14.013,15.118,0.54,8.464,9.172,0.0,93.0,0.0
10.5,1.0,1.1,7.580272,0.753753,11.5573,12.8323,1.0835,6.2954,6.4055,173.0,179.0,183.0
27.0,1.0,1.1,9.168858,1.063356,12.8502,14.1829,0.7473,7.6739,7.8426,0.0,57.0,18.0
18.6,1.0,0.0,8.904837,1.009695,12.6965,14.0827,0.7028,7.2654,7.4325,0.0,212.0,0.0
27.9,1.0,0.0,9.7572,1.016142,11.575,13.105,0.85,7.582,7.8,0.0,290.0,0.0
27.9,1.0,0.0,11.516467,1.285298,12.151,13.8219,0.8623,7.4323,7.8338,0.0,290.0,0.0
10.4,1.0,0.0,9.651042,1.080261,12.4892,13.9314,0.7871,7.558,9.3096,0.0,0.0,0.0
7.5,1.0,0.0,8.081841,0.976599,12.9455,14.5853,0.7273,7.6735,7.7349,0.0,329.0,0.0
14.3,1.0,1.5,9.129524,1.091752,13.2636,14.6368,0.7805,8.4282,8.6832,154.0,241.0,109.0
12.9,1.0,1.3,7.987108,0.933425,13.1072,14.2225,0.6139,8.3227,8.5026,108.0,219.0,119.0
33.2,1.0,0.0,10.324312,0.964997,13.2354,14.5822,0.783,7.944,8.1283,0.0,159.0,10.0
27.0,1.0,1.1,8.76175,1.045596,13.3197,14.3689,0.4535,7.6972,7.9395,0.0,79.0,18.0
24.0,1.0,0.0,7.976229,0.919243,13.1118,14.439,0.8683,7.4022,7.5738,0.0,0.0,0.0
10.4,1.0,0.0,7.751249,0.85743,12.5102,13.7963,0.8084,6.9014,7.1136,0.0,0.0,0.0
4.5,1.0,1.5,15.463426,1.718538,12.222,14.085,0.76,10.488,11.274,239.0,569.0,112.0
8.0,1.0,1.1,10.279326,1.195414,13.0449,14.2758,0.6048,10.133,10.2237,223.0,351.0,144.0
32.5,1.0,0.0,9.298654,0.956827,12.58285,13.41,0.829615549662488,0.0,8.2,250.0,338.0,241.0
32.5,1.0,0.0,10.259419,1.040299,12.58285,14.46,0.829615549662488,0.0,9.9,250.0,338.0,241.0
32.5,1.0,0.0,9.746248,1.057471,12.58285,13.92,0.829615549662488,0.0,8.9,250.0,338.0,241.0
23.0,1.0,0.0,9.719986,1.089821,12.5804,14.0516,0.904,7.9144,8.1723,0.0,0.0,0.0
27.0,1.0,1.1,9.293867,1.132681,13.702,14.7237,0.4844,7.6591,7.7945,0.0,79.0,18.0
29.2,1.0,0.0,8.560473,0.893714,12.58285,13.69,0.829615549662488,8.1407,8.728247772511848,0.0,0.0,0.0
29.2,1.0,0.0,12.147162,1.225647,12.58285,13.27,0.829615549662488,8.1407,8.728247772511848,0.0,0.0,0.0
5.3,1.0,0.0,7.863691,0.930832,13.2944,14.4408,0.5985,7.6188,7.8339,0.0,0.0,0.0
