NOME,FAZ,TAL,dosismad,semsmad,edad,cortes,vejez,sacarosa,mes,periodo,TCH,lluvias,grupo_tenencia,pct_diatrea,sacarosa_nivel,TCH_nivel
VILLA INES,80285,2,0.8,6.1,11.6,5,2.1,12.7,5,202005,154,46,2,6.6,Medio,Alto
VILLA INES,80285,3,1.2,11.9,14.0,1,2.3,11.8,6,201706,135,374,2,11.9,Bajo,Medio
VILLA INES,80285,3,1.3,8.1,12.0,2,2.0,13.2,7,201807,124,126,2,5.7,Alto,Bajo
VILLA INES,80285,3,1.2,10.4,13.6,1,2.0,13.9,8,201908,165,109,2,2.4,Alto,Alto
VILLA INES,80285,3,0.8,11.1,12.5,2,1.6,13.6,9,202009,135,47,2,2.9,Alto,Medio
VILLA INES,80285,003A,0.8,14.0,15.2,1,4.6,14.4,9,201709,169,239,2,6.4,Alto,Alto
VILLA INES,80285,003A,1.3,10.0,12.3,2,2.6,14.0,10,201810,145,81,2,4.6,Alto,Medio
VILLA INES,80285,003A,1.0,6.0,11.4,3,2.4,13.6,9,201909,145,38,2,4.5,Alto,Medio
VILLA INES,80285,003A,0.8,8.9,12.1,4,1.8,14.0,9,202009,137,30,2,5.8,Alto,Medio
VILLA INES,80285,4,1.2,11.1,14.0,1,2.5,12.0,6,201706,167,369,2,16.1,Bajo,Alto
VILLA INES,80285,4,1.3,8.3,12.2,2,2.3,12.5,7,201807,131,130,2,4.5,Medio,Bajo
VILLA INES,80285,4,1.2,3.4,11.0,3,2.2,11.7,6,201906,129,32,2,2.8,Bajo,Bajo
VILLA INES,80285,4,0.8,6.3,11.8,4,2.1,12.7,5,202005,131,47,2,6.6,Medio,Bajo
VILLA INES,80285,004A,0.8,5.3,12.5,1,2.8,13.7,6,202006,144,68,2,6.6,Alto,Medio
VILLA INES,80285,005C,1.3,8.3,11.8,2,4.3,12.7,7,201807,139,108,2,5.7,Medio,Medio
VILLA INES,80285,005C,0.8,11.0,12.5,4,1.3,12.4,9,202009,162,30,2,5.8,Bajo,Alto
VILLA INES,80285,006A,1.4,8.3,13.1,1,3.0,11.7,3,201803,151,123,2,6.6,Bajo,Medio
VILLA INES,80285,006A,1.0,6.7,11.6,2,2.7,13.5,3,201903,154,44,2,3.4,Alto,Alto
VILLA INES,80285,006A,1.2,9.1,12.4,3,1.9,13.3,3,202003,166,28,2,4.5,Alto,Alto
VILLA INES,80285,7,0.8,6.0,12.6,1,2.4,12.0,6,202006,157,68,2,9.8,Bajo,Alto
VILLA INES,80285,007A,1.3,2.7,12.7,2,2.3,12.0,1,201801,151,144,2,12.7,Bajo,Medio
VILLA INES,80285,007A,1.2,7.7,11.3,3,1.8,13.7,1,201901,141,9,2,6.5,Alto,Medio
VILLA INES,80285,007A,1.2,6.4,11.9,4,2.3,12.6,1,202001,144,11,2,3.2,Medio,Medio
VILLA INES,80285,007F,0.8,9.9,12.3,7,2.2,15.4,11,202011,110,54,2,3.8,Alto,Bajo
VILLA INES,80285,009B,0.8,9.7,12.2,7,2.2,12.2,11,202011,159,54,2,3.4,Bajo,Alto
VILLA INES,80285,10,1.5,9.4,13.9,2,2.0,12.4,3,201803,182,168,2,6.6,Bajo,Alto
VILLA INES,80285,10,1.0,6.7,11.8,3,2.3,13.8,3,201903,159,52,2,2.2,Alto,Alto
VILLA INES,80285,10,1.2,8.9,12.4,4,1.5,13.5,3,202003,154,38,2,4.5,Alto,Alto
VILLA INES,80285,12,1.2,4.4,12.1,2,11.0,11.8,1,201701,177,125,2,7.3,Bajo,Alto
VILLA INES,80285,12,1.5,9.9,14.1,3,2.7,13.1,3,201803,159,171,2,5.7,Medio,Alto
VILLA INES,80285,12,1.2,8.4,12.2,5,1.7,14.1,3,202003,140,38,2,4.5,Alto,Medio
YUNDE,80545,001C,0.8,7.3,13.5,1,4.1,12.7,8,201808,163,226,3,4.4,Medio,Alto
ZABALETAS 2 ARANGO,80309,3,1.0,9.7,12.7,1,3.0,12.9,9,201809,162,0,3,13.1,Medio,Alto
ZABALETAS 2 ARANGO,80309,3,0.8,11.3,11.9,3,3.1,12.1,9,202009,154,0,3,2.5,Bajo,Alto
ZABALETAS 2 ARANGO,80309,4,1.0,9.9,12.5,1,2.8,12.5,9,201809,175,0,3,13.1,Medio,Alto
ZABALETAS 2 ARANGO,80309,4,0.8,11.6,12.0,3,4.0,12.3,9,202009,159,0,3,2.5,Bajo,Alto
ZABALETAS 2 ARANGO,80309,6,0.8,11.4,12.0,3,10.1,11.9,9,202009,158,0,3,2.5,Bajo,Alto
ZABALETAS CABA6ITA,80514,3,0.3,5.0,14.7,1,2.3,12.6,8,202008,167,424,3,4.2,Medio,Alto
ZABALETAS CABA6ITA,80514,4,1.0,9.9,12.9,1,2.1,13.1,8,201808,167,0,3,6.3,Medio,Alto
ZABALETAS CABA6ITA,80514,4,0.3,5.0,12.3,3,13.2,11.1,7,202007,159,160,3,4.7,Bajo,Alto
ZABALETAS CABA6ITA,80514,8,1.0,9.9,12.9,1,2.0,13.1,8,201808,155,0,3,6.3,Medio,Alto
ZABALETAS CABA6ITA,80514,8,0.3,4.9,12.3,3,5.8,12.0,7,202007,168,180,3,4.9,Bajo,Alto
ZABALETAS CORPORACION,80123,540,1.2,12.4,13.9,1,2.0,12.7,6,201906,97,459,1,2.9,Medio,Bajo
ZABALETAS CORPORACION,80123,540,0.8,5.6,11.3,2,1.2,13.5,6,202006,105,24,1,7.3,Alto,Bajo
ZABALETAS CORPORACION,80123,541,1.3,15.6,16.3,1,1.4,12.0,1,201801,148,611,1,5.1,Bajo,Medio
ZABALETAS CORPORACION,80123,541,1.2,10.3,12.0,2,2.1,13.3,2,201902,65,38,1,5.6,Alto,Bajo
ZABALETAS CORPORACION,80123,541,1.2,14.1,13.5,3,1.5,13.1,3,202003,94,381,1,1.8,Medio,Bajo
ZABALETAS CORPORACION,80123,542C,1.4,10.4,14.1,2,24.5,13.6,3,201803,133,349,1,6.2,Alto,Bajo
ZABALETAS CORPORACION,80123,543,1.0,7.9,12.7,1,2.3,13.7,10,201910,116,171,1,2.2,Alto,Bajo
ZABALETAS CORPORACION,80123,543,1.2,11.9,13.3,2,2.2,13.6,11,202011,97,169,1,4.5,Alto,Bajo
ZABALETAS CORPORACION,80123,544B,1.4,10.1,14.0,2,1.8,13.1,3,201803,128,301,1,3.0,Medio,Bajo
ZABALETAS CORPORACION,80123,544B,1.3,5.6,11.5,3,1.8,13.5,3,201903,63,99,1,4.3,Alto,Bajo
ZABALETAS CORPORACION,80123,545A,1.2,9.1,13.3,1,3.6,13.0,12,201912,126,448,1,3.1,Medio,Bajo
ZABALETAS EMPRESA,82503,6,1.2,7.1,12.6,1,2.0,12.9,4,201904,173,122,1,2.2,Medio,Alto
ZABALETAS EMPRESA,82503,6,1.0,6.9,12.0,2,2.2,13.5,4,202004,134,73,1,3.1,Alto,Medio
ZABALETAS EMPRESA,82503,9,1.0,7.0,11.7,2,2.3,12.7,4,202004,157,127,1,3.1,Medio,Alto
