Período,Ton.Azucar,%ATR,KATRHM,M3 Riego,Radiacion Solar Ciclo,Evaporacion 0-3,Evaporacion Ciclo
202310,287.131,14.5671,1464.243615,269118.3,459.357,442.9,1946.9
202310,86.957,14.3397,1847.053042,0.0,457.768,438.7,1951.8
202310,163.173,15.5357,1255.114151,0.0,468.798,476.9,2146.3
202310,271.509,15.017,1612.763828,177984.0,451.89,431.7,1819.2
202310,214.375,14.1804,1795.125855,0.0,468.704,476.4,2157.2
202310,116.294,14.2245,1983.110506,0.0,458.395,439.9,1954.6
202310,147.047,14.775,1783.199102,0.0,448.39,391.0,1819.2
202310,252.032,14.3798,1824.758466,119108.16,449.913,426.5,1931.1
202310,142.987,13.1097,1530.729039,0.0,473.878,506.9,1823.8
202310,43.8,14.27,1309.024326,0.0,446.02,415.8,1716.8
202310,268.11,15.5953,1452.094732,0.0,448.603,391.3,1815.9
202310,461.133,14.9693,1597.426655,275400.0,451.515,436.1,1818.1
202310,71.796,14.1295,1817.091333,62424.0,451.311,432.6,1831.8
202310,90.687,14.133,917.325416,0.0,451.311,432.6,1831.8
202310,29.33,13.0541,1133.087008,17528.7,450.314,399.5,1730.2
202310,183.157,14.4251,1482.24476,86611.62,436.722,416.1,1826.1
202310,442.213,14.5329,1564.496204,427748.4,448.635,388.0,1787.8
202310,37.905,13.9088,1030.701744,36042.0,436.758,412.1,1835.5
202310,85.753,15.9296,1322.053432,70363.8,435.424,406.7,1882.3
202310,62.019,13.7684,1627.124584,51638.4,471.687,512.4,1996.6
202310,209.094,14.0241,1348.124558,0.0,458.864,441.6,2025.2
202310,5.544,11.731,937.448175,2790.0,449.626,398.0,1727.1
202310,38.6,12.1392,742.406124,52434.0,435.194,405.4,1881.8
202310,99.569,15.1189,1593.448892,66022.92,449.966,420.4,1884.0
202310,67.292,12.288,1561.559934,59232.6,389.234,300.5,1323.3
202310,49.229,13.832,1386.89848,38165.4,428.181,388.7,1704.7
202310,22.515,13.191,1010.448528,27918.0,426.623,379.6,1764.3
202310,45.68,13.2998,1410.362005,26910.0,435.187,405.9,1881.7
202310,27.505,13.125,1388.537428,16155.0,435.008,406.3,1894.6
202310,123.452,12.1974,1776.229797,96379.2,470.752,509.7,1998.3
202310,49.725,12.3245,1167.965489,0.0,458.326,451.5,2090.3
202310,129.32,13.2934,719.157297,197049.6,436.509,431.4,1733.4
202310,21.324,11.9447,1075.13983,0.0,457.361,446.4,2069.7
202310,214.963,12.0714,1248.795617,114048.0,451.313,428.1,1617.7
202310,63.796,12.8891,946.56205,71496.6,436.506,428.3,1723.9
202310,28.74,11.985,1214.510935,34761.6,435.499,410.0,1854.0
202310,10.853,10.8901,508.393937,25729.2,435.499,410.0,1854.0
202310,51.445,12.2788,712.216149,58861.56,435.882,419.7,1821.8
202310,241.914,13.1959,1646.1485,209127.6,461.041,468.6,1904.8
202310,143.301,12.9923,1818.944911,128304.0,450.047,445.9,1728.8
202310,77.495,11.1942,658.676436,0.0,461.43,468.4,1825.2
202310,169.553,13.053,1471.197578,109324.8,446.881,391.3,1843.8
202311,101.141,12.3957,1361.050237,90018.0,471.38,520.3,1947.8
202310,72.597,12.9869,1172.01414,0.0,446.881,391.3,1843.8
202310,52.497,12.7353,1045.826895,0.0,433.719,405.7,1922.0
202310,13.54,11.277,950.030169,0.0,433.831,407.9,1927.4
202310,134.715,14.3312,1494.100416,0.0,446.935,392.2,1871.6
202310,73.298,10.8317,1070.739054,0.0,461.25,467.8,1840.6
202311,13.681,13.185,467.807493,32706.0,434.892,408.6,1880.2
202311,232.276,12.8459,1338.163936,207226.8,450.589,424.5,1632.7
202311,81.333,13.198,1530.694258,61556.4,471.109,516.5,1945.8
202311,239.906,13.6792,1529.237203,0.0,449.251,412.6,1710.8
202311,27.745,13.47,1598.122449,0.0,448.326,398.0,1748.2
202311,276.467,14.1717,1458.674788,113405.64,469.118,491.9,2144.3
202311,47.502,14.1707,1656.387827,0.0,448.077,398.0,1751.7
202311,164.433,12.7956,1252.178932,0.0,457.641,438.4,1998.9
202311,40.063,10.6113,1369.18594,0.0,458.772,445.3,2003.6
202311,332.142,13.9973,1586.26484,180324.0,450.769,429.0,1633.8
202311,165.559,11.9116,1600.646853,173946.9,449.963,445.4,1756.8
202311,155.846,12.9669,1578.97719,0.0,449.041,407.5,1737.7
202311,171.373,13.3061,1175.113623,0.0,459.16,452.4,1968.8
202311,64.319,12.6346,1283.438446,35126.4,451.371,432.2,1636.1
202311,84.812,13.32,1536.029858,48811.5,451.412,432.1,1631.8
202311,156.223,12.629,1037.219349,0.0,433.849,405.7,1941.5
202311,47.09,13.3754,1504.725204,41036.4,458.793,445.3,2014.2
202311,25.797,13.318,1400.333317,20311.2,459.275,447.1,2000.2
202311,85.875,13.024,1092.78673,0.0,458.117,443.0,2026.3
202311,112.096,13.3225,781.597479,0.0,459.523,455.3,1970.8
202311,10.742,12.772,1136.772893,3735.0,447.943,398.0,1764.9
202311,14.442,14.4163,668.034312,1701.0,434.46,415.1,1858.6
202311,173.772,12.8352,1495.405029,0.0,459.082,475.3,2191.9
202311,191.118,12.1139,942.161521,0.0,461.634,479.9,1840.3
202311,33.954,13.495,1427.041091,0.0,469.205,499.7,2138.2
202311,176.349,13.6693,1467.380844,80856.0,451.334,430.5,1621.6
202311,13.104,12.295,403.663549,0.0,435.102,427.6,1750.7
202311,162.375,12.2686,1851.936715,0.0,469.52,511.4,2099.2
202311,141.758,11.64,1788.782786,131508.0,449.844,452.8,1697.5
202311,96.658,11.8458,1780.88294,80478.0,450.316,453.6,1708.9
202311,23.638,11.362,1370.27941,26676.0,450.316,453.6,1708.9
202311,98.338,12.1046,1760.637796,70002.0,470.842,511.4,1948.8
202311,58.027,13.8001,895.657617,0.0,435.526,428.3,1762.0
202311,326.998,12.9154,1527.109188,0.0,449.918,442.5,1862.7
202311,9.282,13.297,1399.88105,4536.0,449.155,423.8,1922.1
202311,78.089,13.1611,1450.094539,41280.24,452.645,424.6,1589.7
202311,74.917,12.2197,1278.878756,67120.02,471.174,507.9,1945.1
202311,43.343,11.9987,1048.523761,17031.0,451.914,433.7,1642.5
202311,39.715,12.341,1724.374889,0.0,451.914,433.7,1642.5
202311,181.695,13.1787,1154.492063,0.0,435.801,425.2,2139.0
202311,96.11,12.402,1585.275031,0.0,457.66,438.4,2028.4
202311,55.698,12.6319,1755.742336,0.0,457.028,442.0,2079.6
202311,271.784,13.1721,1353.474182,0.0,459.725,457.9,1952.4
202311,55.75,11.0405,1400.22678,54181.8,453.043,467.7,1553.6
202311,291.109,13.6605,1407.858225,294177.6,450.292,428.1,1663.8
202311,15.344,14.277,1143.67144,12348.0,450.292,428.1,1663.8
202311,28.108,13.2749,1055.304244,15139.2,425.308,377.9,1818.7
202311,142.155,14.0506,1439.251955,63070.2,458.431,444.8,2049.0
202311,66.639,12.787,1143.504067,0.0,435.984,431.9,2168.4
202311,46.903,14.304,1241.578668,0.0,435.984,431.9,2168.4
202311,47.877,13.0905,845.909252,65610.0,436.244,431.7,1764.8
202311,255.756,14.5695,1581.052432,0.0,469.135,505.8,2132.2
202311,193.617,12.7697,1336.311377,0.0,450.895,446.6,1701.8
202311,100.331,12.516,1108.668766,0.0,450.872,432.2,1661.5
202311,45.672,13.3192,1379.933731,0.0,451.046,432.0,1653.3
202311,28.356,11.4591,990.23156,0.0,451.849,433.7,1651.3
202311,148.591,13.3053,1366.308214,0.0,436.37,426.2,2159.2
202311,103.325,12.933,1009.696384,0.0,436.545,434.5,2182.9
202311,78.65,12.0999,1671.292968,92394.0,450.895,446.6,1701.8
202311,0.0,13.420150826067003,1318.7037628891694,10968.3,454.479,434.3,1321.5
202311,133.16,12.716,812.489806,214102.08,459.184,443.8,2024.8
202311,141.932,13.5041,1431.940503,0.0,451.117,432.1,1662.6
202311,46.67,14.2405,1432.521081,0.0,439.676,469.2,2036.7
202311,123.617,13.819,1243.021151,0.0,436.473,426.2,2165.4
202311,196.797,13.7743,1658.083603,0.0,450.203,437.2,1897.6
202311,353.626,14.8562,1446.180709,0.0,468.948,505.8,2142.7
202311,352.488,13.3512,1417.168218,0.0,450.613,450.8,1724.8
202311,69.815,13.444,1453.219445,0.0,439.643,471.3,2036.2
202311,319.946,12.9646,1459.908971,0.0,447.575,389.1,1827.6
202311,58.359,13.3559,1664.771304,0.0,469.374,505.2,2161.8
202311,287.024,13.3535,1665.98537,0.0,450.288,429.0,1677.6
202311,51.753,13.4312,1513.772542,0.0,457.499,457.5,2182.8
202311,32.302,12.768,1516.837267,0.0,436.79,426.6,2166.3
202311,110.043,13.4526,1176.834824,0.0,436.36,431.3,2187.0
202311,182.216,12.3028,1003.262959,0.0,440.76,477.3,2041.2
202311,2.416,13.76,1705.089783,0.0,450.716,432.2,1679.4
202311,86.812,12.48,1868.471739,52376.4,445.738,420.2,1731.4
202311,148.519,13.63,1355.323415,171634.8,459.519,461.9,1976.6
202311,64.272,12.3,1590.481207,58226.4,459.443,461.7,1986.2
202311,88.205,13.13,1247.252889,85881.6,460.194,462.2,1909.7
202311,199.554,12.27,1209.121655,0.0,460.615,472.9,1937.9
202311,42.843,11.58,1400.083382,0.0,457.284,462.5,2308.4
202311,109.475,13.420150826067003,1318.7037628891694,0.0,449.089,459.1,1447.4
202311,272.401,12.9258,1249.172148,0.0,448.434,443.3,2266.5
202311,246.144,12.8323,1450.855596,0.0,449.469,449.4,1761.9
202311,133.4,13.8847,1581.047992,66182.4,450.584,430.5,1728.6
202312,321.804,12.6131,1679.970825,212500.8,470.869,509.7,1986.1
202311,328.075,13.7576,1457.982162,0.0,458.639,457.4,2067.9
202312,87.106,14.1672,787.08642,0.0,396.594,428.7,2080.2
202312,196.567,13.420150826067003,1318.7037628891694,170584.5,449.502,444.1,1898.6
202312,83.58,15.4845,712.355814,0.0,394.41,412.8,2007.5
202312,242.075,13.5309,1566.199444,0.0,450.007,446.5,1799.2
202312,183.969,15.4637,1178.126294,65091.6,448.865,451.4,2317.8
202312,312.785,13.1271,1251.095009,0.0,449.742,445.6,1967.6
202312,26.757,14.649,1258.346382,13255.2,451.826,466.0,1867.9
202312,178.718,13.5776,1463.430952,0.0,450.202,444.5,1800.6
202312,254.627,13.0252,1607.257064,159418.8,470.3,516.6,2122.7
202312,31.51,13.127,1979.011813,16282.8,469.165,506.5,2196.2
202312,45.084,13.0621,1374.27954,28810.8,451.981,466.0,1873.7
202312,83.878,14.9753,949.501722,42174.0,449.245,456.4,2356.5
202312,47.581,11.6263,786.833227,53946.48,449.188,460.7,1030.6
202312,163.554,13.673,1553.774289,0.0,459.169,457.4,2093.9
202312,150.654,13.5191,1395.27315,0.0,450.049,444.6,1984.2
202312,302.658,13.9001,1612.902635,0.0,459.353,479.5,1805.7
202312,716.666,13.183,1031.414639,0.0,457.095,447.4,2263.8
202312,11.986,10.092,1744.456687,0.0,476.323,527.5,1365.7
202312,19.788,12.484,804.77722,20260.8,452.304,453.1,2084.5
202312,41.24,14.66,748.03369,39560.4,451.586,444.4,2090.1
202312,15.834,10.6673,847.298709,54773.88,443.596,426.0,784.6
202312,170.057,13.1089,1570.157786,0.0,460.439,470.1,1981.7
202312,335.202,12.7176,1458.095914,0.0,450.85,448.8,1804.5
202312,79.391,11.329,1356.319492,77785.2,450.371,447.2,1836.6
202312,69.436,13.215,1341.760308,0.0,449.806,454.7,1897.3
202312,190.787,13.2282,1244.959633,0.0,449.86,455.8,1882.9
202312,251.326,13.1187,1351.837769,0.0,449.941,447.7,1779.7
202312,259.691,14.1149,1466.17266,189250.56,457.572,447.8,2124.8
202312,6.285,13.2953,508.632544,0.0,451.481,444.3,2106.2
202312,113.333,13.5056,1545.424864,0.0,449.772,454.7,1902.0
202312,257.726,12.8216,1243.319199,0.0,451.575,468.1,1898.1
202312,21.551,12.239,974.154345,0.0,447.249,406.0,2154.6
202312,36.9,11.567,1165.394591,0.0,457.772,484.9,1768.0
202312,65.95,12.0697,1512.371593,0.0,450.548,452.2,1781.9
202312,78.203,12.936,1429.789614,0.0,450.548,452.2,1781.9
202312,328.559,13.6271,1661.262761,249642.0,470.532,511.4,2124.3
202312,279.732,12.3421,947.651884,264597.12,450.352,457.3,1164.0
202312,171.188,13.5373,1481.480742,0.0,449.89,454.7,1907.3
202312,245.781,12.4952,1769.405388,0.0,458.689,457.9,2108.1
202312,13.36,11.1334,612.836325,0.0,447.426,406.0,2160.3
202312,26.598,13.041,999.547766,0.0,458.199,485.6,1769.0
202312,52.233,11.6254,1183.932033,0.0,458.199,485.6,1769.0
202312,59.908,14.682,1051.88604,18131.4,457.933,454.9,2261.9
202312,43.539,12.45,1501.672101,41148.0,463.568,464.0,1856.1
202312,49.382,13.29,1709.686193,35964.0,463.568,464.0,1856.1
202312,75.451,10.7773,1078.106499,0.0,459.948,490.5,1866.9
202312,46.575,12.747,1498.753292,0.0,459.948,490.5,1866.9
202312,17.202,12.376,1721.199288,0.0,451.68,432.4,1781.8
202312,16.436,12.368,1035.946971,0.0,451.68,432.4,1781.8
202312,31.399,12.289,1650.527559,0.0,450.62,455.1,1886.1
202312,34.363,13.377,1463.375523,23017.68,458.993,490.7,1892.4
202312,89.722,12.9711,1358.865875,0.0,450.283,455.1,1890.1
202312,214.624,12.9584,1593.67045,0.0,468.493,507.0,2294.2
202312,134.707,13.8338,1634.801389,70397.1,463.569,474.9,1965.3
202312,216.132,14.3786,1602.658503,0.0,450.111,439.1,2045.8
202312,94.692,13.048,1319.090603,0.0,449.087,433.5,2218.6
202312,160.464,13.2128,1989.996649,0.0,467.418,501.3,2564.6
202312,172.698,12.1752,1465.416033,0.0,470.874,506.9,2127.2
202312,90.063,12.35,1503.9766,84693.6,463.578,464.0,1873.3
202312,79.396,12.5568,1412.871875,76129.2,468.612,505.8,2312.0
202312,22.067,13.8648,1385.44577,21684.24,459.766,490.5,1880.0
202312,63.701,12.5236,1209.216159,0.0,459.766,490.5,1880.0
202312,119.09,12.455,1855.754755,0.0,468.497,496.3,2350.3
202312,66.519,12.223,1460.285404,0.0,463.101,465.2,1888.0
202312,155.506,11.54,1413.399177,0.0,467.285,479.5,1755.3
202312,497.192,13.1002,1622.952734,0.0,449.351,440.1,2317.9
202312,262.05,12.9817,1089.303189,0.0,458.087,484.9,1792.4
202312,109.475,13.420150826067003,1318.7037628891694,86355.0,455.927,421.6,1354.9
202312,93.919,14.0358,1399.06123,57542.4,449.999,455.8,1919.8
202312,77.09,13.0714,1201.107923,88923.6,468.376,491.9,2373.1
202312,94.653,14.3434,1432.032483,0.0,449.83,437.2,2059.3
202312,88.938,13.264,1501.367963,0.0,449.01,434.8,2224.1
202312,33.333,12.8395,1639.799085,0.0,463.326,464.4,1889.2
202312,131.392,13.1463,1347.967117,0.0,457.838,485.4,1806.5
202312,26.574,12.648,897.288517,0.0,468.84,505.2,2330.5
202312,160.955,13.7367,1095.915696,137152.8,450.93,432.0,1812.6
202312,77.292,14.784,1637.13878,38268.36,450.173,451.6,1838.3
202312,75.52,13.267,1536.895409,0.0,470.038,506.9,2105.8
202312,396.37,13.0611,1520.296029,0.0,460.812,481.8,2044.4
202312,19.47,13.289,2012.027877,4656.6,449.81,453.0,1836.6
202312,104.373,14.2322,1390.636539,87339.24,449.911,452.2,1821.0
202312,21.597,14.207,1490.94774,13755.24,449.81,453.0,1836.6
202312,66.813,13.926,1282.598341,74793.66,459.245,467.8,2074.5
202312,149.319,13.1652,922.482058,0.0,447.167,406.0,2192.6
202312,309.007,13.5119,1523.90555,0.0,461.85,464.9,1922.0
202312,89.949,12.9246,977.856507,0.0,458.12,480.3,1832.6
202312,170.182,13.1904,1360.866423,0.0,458.12,480.3,1832.6
202312,146.042,12.8422,1312.27196,0.0,462.432,465.2,1902.1
202312,39.014,12.932,1224.537915,0.0,452.285,426.9,1753.1
202312,124.647,13.3349,1296.126219,0.0,448.943,425.1,2098.9
202312,19.193,13.828,1532.614022,8552.16,447.761,421.9,2137.0
202312,75.915,13.5864,1444.957439,0.0,449.14,441.2,2281.3
202312,84.623,11.898,1187.640268,0.0,449.542,453.0,1840.1
202312,163.713,14.2177,1365.051745,0.0,429.935,407.6,1723.0
202312,93.971,15.9966,1504.722978,0.0,467.564,505.8,2328.8
202312,38.825,12.76,1081.159817,0.0,449.273,452.8,1901.5
202312,182.687,13.0786,1479.173187,0.0,461.293,464.9,1923.6
202312,43.744,13.5546,1581.451866,0.0,468.113,516.3,2236.3
202312,78.147,14.262,1421.188502,0.0,429.855,407.6,1726.6
202312,27.397,13.594,1242.061453,0.0,429.855,407.6,1726.6
202312,21.726,12.698,540.962302,0.0,426.511,387.5,1916.1
202312,0.0,13.420150826067003,1318.7037628891694,77202.96,471.144,510.0,1559.0
202312,173.418,12.6236,1313.049688,0.0,449.573,446.5,1884.3
202312,17.64,12.571,519.021484,0.0,426.67,387.5,1921.4
202312,166.746,12.6439,1319.654218,0.0,449.226,451.2,1817.8
202312,156.174,12.7836,1314.777126,0.0,448.705,457.2,1948.5
202312,191.53,12.8895,1337.531001,0.0,448.894,444.9,1881.8
202312,76.372,12.225,1186.019487,0.0,456.157,484.9,1804.2
202312,212.965,12.5727,901.521753,0.0,434.614,428.3,1967.8
202312,314.418,13.6472,1426.021953,0.0,446.931,427.0,2209.0
202312,13.745,12.4312,520.502913,0.0,386.717,301.5,1510.5
202312,380.02,12.8676,1458.329726,311522.4,460.661,483.7,2027.6
202312,192.58,13.0239,1314.845869,126879.96,452.158,432.3,1733.1
202312,30.904,12.298,1278.496911,0.0,449.045,455.1,1934.9
202312,197.101,13.3113,1263.087057,0.0,455.811,480.5,1811.8
202312,71.548,13.3468,1132.157953,0.0,450.987,464.3,1675.6
202312,226.15,14.258,1123.554407,0.0,451.745,426.9,1774.7
202312,16.743,11.7971,465.355376,0.0,386.769,301.5,1514.2
202312,23.799,11.782,682.998559,76106.76,439.446,438.7,1592.9
202312,51.776,13.6125,2024.776617,28239.0,452.314,432.3,1738.8
202312,5.16,12.731,757.019247,0.0,447.467,398.0,1977.1
202312,256.172,14.1553,1474.231942,137116.08,449.295,445.6,1883.4
202312,405.885,13.4776,1501.072461,0.0,461.17,464.9,1950.3
202312,164.612,13.5618,1547.891459,0.0,436.683,426.6,1860.0
202312,444.326,13.7543,1482.006975,149771.28,451.505,429.9,1769.2
202312,82.636,12.5665,1271.898015,39780.0,450.537,430.3,1830.4
202312,175.997,11.3,1383.463917,0.0,445.594,432.9,1565.2
202312,109.475,13.420150826067003,1318.7037628891694,208513.8,462.59,461.3,1568.6
202401,31.496,13.275,1422.11046,0.0,466.867,506.9,2188.3
202401,176.766,12.2199,1225.523931,0.0,446.117,402.1,2019.2
202401,147.042,13.4521,1165.442253,0.0,446.44,404.1,2021.7
202401,25.946,10.3997,1086.436426,0.0,433.025,421.8,2128.2
202401,319.021,13.7919,1562.058977,0.0,467.291,505.8,2213.1
202401,46.03,13.711,1165.4267,0.0,446.472,404.1,2026.7
202401,107.245,13.0996,1035.581645,0.0,448.231,432.1,1906.6
202401,30.189,14.25,1290.868612,0.0,447.414,454.8,2031.8
202401,235.282,14.1608,1000.675404,0.0,449.155,430.2,1888.4
202401,30.699,12.2194,1125.807974,25561.02,453.877,447.0,1686.1
202401,530.026,14.1223,1703.507862,0.0,467.65,508.6,2266.3
202401,11.844,13.454,778.880188,0.0,429.162,413.0,1771.0
202401,466.419,14.0221,1910.1139,0.0,467.882,506.9,2256.4
202401,149.901,13.6857,1178.946737,0.0,446.93,404.1,2039.1
202401,69.571,10.5766,1403.687983,80928.0,449.428,451.7,1304.2
202401,285.937,11.4782,1547.631816,565327.38,457.226,494.5,1798.6
202401,124.816,13.5518,1342.399656,405136.8,448.765,463.3,1727.0
202401,160.046,13.9476,1610.251864,0.0,448.765,463.3,1727.0
202401,40.104,14.448,1425.888896,61055.28,457.155,492.4,1773.6
202401,87.831,13.9426,1658.050669,0.0,448.079,455.8,2036.4
202401,106.509,13.48,1443.515366,0.0,449.478,458.3,1886.2
202401,98.052,12.308,1129.088123,0.0,433.745,421.8,2152.5
202401,106.887,13.2355,1041.693316,0.0,435.217,423.8,1921.8
202401,158.118,13.5211,1879.905319,114825.96,457.621,491.4,1790.2
202401,6.387,11.109,452.675175,0.0,457.756,495.1,1795.8
202401,13.042,12.501,892.749611,0.0,450.117,427.2,1899.2
202401,56.174,12.253,1424.554184,0.0,450.117,427.2,1899.2
202401,46.71,13.846,1286.25105,0.0,450.117,427.2,1899.2
202401,117.584,13.38,1451.323105,0.0,448.546,455.6,2039.2
202401,63.864,13.7638,1095.766154,0.0,449.81,430.5,1915.9
202401,82.56,13.0145,1200.611891,0.0,435.979,427.3,1925.5
202401,142.646,14.4203,1047.292666,0.0,449.795,430.3,1911.5
202401,143.939,14.3528,984.90861,84061.08,457.756,494.5,1810.0
202401,92.98,12.8549,1181.513533,0.0,450.331,426.4,1900.6
202401,51.19,13.4773,1833.717239,0.0,449.324,432.2,1942.1
202401,191.918,13.3186,1684.904235,0.0,448.708,424.5,1952.6
202401,74.838,13.0219,1291.218089,0.0,436.102,427.7,1926.3
202401,76.169,13.7001,841.996386,61343.28,457.95,494.0,1810.4
202401,397.055,13.7632,1583.174903,0.0,449.438,451.4,1940.6
202401,198.707,13.283,1518.378479,0.0,467.957,515.0,2308.9
202401,259.636,14.2446,1556.095542,0.0,468.281,504.8,2271.0
202401,141.009,15.2971,949.80314,88440.84,458.313,495.1,1811.5
202401,117.679,14.9924,794.875176,101251.02,458.058,492.4,1795.4
202401,178.883,13.983,1273.608957,92124.0,451.441,432.3,1840.1
202401,197.491,13.7404,1546.619741,0.0,468.283,512.0,2310.6
202401,70.339,13.506,1341.918087,0.0,448.93,453.0,2042.0
202401,206.619,14.9608,1270.248487,106807.32,458.385,493.7,1777.3
202401,185.63,14.3485,1518.395663,0.0,451.592,469.3,1818.0
202401,198.178,13.3418,1593.068599,0.0,468.091,511.4,2310.1
202401,53.783,13.12,645.008948,0.0,432.977,435.3,1692.5
202401,317.025,14.0556,1548.559886,0.0,468.366,505.4,2289.3
202401,165.273,13.5518,1419.331563,0.0,448.395,454.8,2074.3
202401,73.948,12.118,837.813769,0.0,433.003,435.2,1692.3
202401,26.798,13.723,1448.904737,0.0,433.003,435.2,1692.3
202401,934.026,13.6139,1411.058528,0.0,448.872,449.4,1989.6
202401,183.119,15.1573,1580.312311,0.0,449.613,458.6,1923.0
202401,242.422,14.2227,1294.147848,140541.78,449.227,451.6,1991.7
202401,158.909,13.6663,1427.425885,0.0,451.651,468.6,1817.9
202401,108.892,15.143,1843.020859,0.0,452.159,471.3,1835.7
202401,103.055,12.5205,1397.846623,0.0,468.505,507.9,2312.7
202401,17.017,13.5965,997.776709,0.0,470.201,515.6,2200.0
202401,70.951,13.549,558.03977,0.0,470.201,515.6,2200.0
202401,238.689,13.3383,1002.924046,0.0,448.346,423.8,2262.9
202401,235.11,13.8862,1679.30306,0.0,464.686,481.6,1918.1
202401,262.363,14.4095,1529.799036,130334.04,450.967,467.6,1902.8
202401,81.055,15.2954,1863.556355,0.0,452.254,469.5,1851.4
202401,101.876,14.6939,1621.944586,0.0,452.319,469.3,1836.9
202401,221.446,13.03,1333.478528,0.0,461.609,464.0,2047.5
202401,248.705,13.78,1518.132409,0.0,461.021,464.5,2066.7
202401,342.162,14.1525,1524.94373,0.0,431.568,425.1,1779.7
202401,184.695,13.4177,1441.511024,0.0,461.462,481.4,2031.7
202401,20.18,14.03,2091.714528,0.0,461.462,478.7,2021.7
202401,61.775,13.647,1735.758995,0.0,461.462,478.7,2021.7
202401,148.664,13.1638,1430.805809,0.0,468.643,511.4,2330.3
202401,61.348,13.704,1409.775013,0.0,470.587,517.8,2186.2
202401,84.683,14.7955,1679.514136,0.0,464.834,479.4,1919.1
202401,0.0,13.420150826067003,1318.7037628891694,21238.2,451.509,418.8,1537.0
202401,20.629,13.5871,1505.746325,13199.4,451.163,468.1,1904.5
202401,158.412,14.2982,1501.404829,0.0,461.432,478.9,2046.9
202401,301.284,13.875,1690.716553,0.0,450.473,461.0,1934.0
202401,171.209,15.0635,1487.290232,0.0,464.606,478.7,1918.3
202401,343.794,14.3415,1615.409144,0.0,469.482,508.1,2042.1
202401,128.825,13.4807,1285.232715,0.0,389.39,318.2,1430.5
202401,191.3,13.7405,1701.636829,0.0,452.352,437.4,1830.9
202401,18.184,12.9436,1955.284458,0.0,462.741,480.1,1987.8
202401,119.389,12.5976,1261.580866,0.0,453.905,446.0,1781.8
202401,73.187,14.443,1310.789042,0.0,450.719,460.3,1930.7
202401,153.032,14.9326,1621.553439,0.0,463.787,474.1,1898.0
202401,64.596,14.351,1557.326149,0.0,463.787,474.1,1898.0
202401,0.0,13.420150826067003,1318.7037628891694,73198.8,470.541,505.0,1750.9
202401,163.49,14.9667,1593.086859,0.0,452.817,471.3,1860.5
202401,92.06,12.5416,1207.509429,0.0,454.055,446.0,1787.6
202401,213.129,14.4713,1619.584903,0.0,451.116,466.2,1924.2
202401,118.311,14.3422,1700.289786,0.0,464.574,478.3,1924.3
202401,106.823,14.8022,1612.009392,0.0,464.383,476.4,1917.9
202401,126.157,15.1257,1703.738012,0.0,464.383,476.4,1917.9
202401,74.846,13.041,1394.606031,0.0,455.325,442.5,2451.6
202401,199.417,14.8411,1671.688037,138852.36,451.416,468.4,1922.8
202401,14.965,11.604,1596.563047,54027.0,393.021,321.0,1032.0
202401,183.008,13.4766,1675.485025,87948.0,460.176,470.8,2138.9
202401,260.16,14.0275,1522.612041,0.0,450.869,424.5,1944.9
202401,95.834,14.4949,1571.774568,0.0,450.477,458.8,1950.4
202401,139.944,13.7166,1513.501925,0.0,454.757,437.5,2442.2
202401,95.01,14.1855,1154.225689,0.0,471.181,522.1,2192.6
202401,221.95,13.9944,1252.659398,0.0,448.335,434.8,2415.2
202401,150.683,13.8838,1653.24159,163184.4,451.17,468.4,1927.0
202401,188.24,14.3513,1584.757003,0.0,450.198,460.3,1949.7
202401,230.453,14.03,1530.089562,0.0,461.454,466.6,2086.3
202401,275.252,14.3664,1643.050594,0.0,427.523,395.4,2068.0
202401,122.702,14.3233,1779.878017,0.0,454.865,438.9,2454.1
202401,192.75,14.1506,1730.164216,0.0,450.238,458.8,1954.6
202401,29.307,14.647,976.695428,33507.0,450.752,463.4,1953.2
202401,313.035,15.0176,1229.634967,223298.7,461.669,478.7,2062.2
202401,80.135,13.454,1086.572375,0.0,450.433,460.3,1956.4
202401,377.022,14.7652,1611.180625,0.0,442.223,504.8,2152.4
202401,93.428,14.6783,1310.841284,0.0,455.217,442.5,2467.8
202401,353.15,13.2618,1566.233608,0.0,462.297,484.1,2055.1
202401,180.549,14.4056,1259.576964,113548.8,453.834,446.4,1840.5
202401,114.872,15.888,1402.516522,93213.72,451.657,468.4,1940.5
202401,94.819,13.5541,1297.759667,74845.26,441.532,487.0,2251.0
202401,48.928,15.5232,1410.076567,44480.52,451.657,468.4,1940.5
202401,141.562,13.9319,1291.473696,0.0,450.721,458.8,1968.1
202401,70.266,12.865,1303.579951,0.0,442.775,424.1,777.8
202401,167.785,14.9893,1553.852905,0.0,471.787,515.8,2165.9
202401,142.147,14.4163,1742.666476,0.0,442.661,500.8,2177.1
202401,238.328,14.2122,1419.031276,0.0,455.625,444.7,2492.6
202401,3.758,11.718,452.27613,1458.0,447.328,531.7,1088.5
202401,19.255,16.222,1005.429086,2483.1,440.763,449.2,1941.6
202401,364.422,13.5096,1537.243777,197060.52,461.248,470.4,2183.7
202401,105.335,14.8402,1713.962063,57520.8,472.177,516.4,2163.2
202401,111.76,12.6446,1372.366312,0.0,451.325,460.3,1977.5
202401,78.733,14.9669,1632.953597,0.0,469.863,508.1,2092.9
202401,297.049,13.41,1462.407043,0.0,462.477,464.0,2109.0
202401,225.119,13.447,1499.491956,0.0,459.767,492.4,1866.8
